_key,_id,_rev,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
37027,films/37027,_ibvA-v---F,391,2005-05-27 11:03:55.000,2193,197,2005-06-01 11:59:55.000,2,2021-03-06 15:53:44
37028,films/37028,_ibvA-v---G,392,2005-05-27 11:14:42.000,263,359,2005-06-01 14:28:42.000,2,2021-03-06 15:53:44
37029,films/37029,_ibvA-v---H,393,2005-05-27 11:18:25.000,145,251,2005-05-28 07:10:25.000,2,2021-03-06 15:53:44
37030,films/37030,_ibvA-v---I,394,2005-05-27 11:26:11.000,1890,274,2005-06-03 16:44:11.000,2,2021-03-06 15:53:44
37031,films/37031,_ibvA-v---J,395,2005-05-27 11:45:49.000,752,575,2005-05-31 13:42:49.000,1,2021-03-06 15:53:44
37032,films/37032,_ibvA-v---K,396,2005-05-27 11:47:04.000,1020,112,2005-05-29 10:14:04.000,1,2021-03-06 15:53:44
37033,films/37033,_ibvA-v---L,397,2005-05-27 12:29:02.000,4193,544,2005-05-28 17:36:02.000,2,2021-03-06 15:53:44
37034,films/37034,_ibvA-v---M,398,2005-05-27 12:44:03.000,1686,422,2005-06-02 08:19:03.000,1,2021-03-06 15:53:44
37035,films/37035,_ibvA-v---N,399,2005-05-27 12:48:38.000,553,204,2005-05-29 15:27:38.000,1,2021-03-06 15:53:44
37036,films/37036,_ibvA-v---O,400,2005-05-27 12:51:44.000,258,249,2005-05-31 08:34:44.000,2,2021-03-06 15:53:44
37037,films/37037,_ibvA-v---P,401,2005-05-27 12:57:55.000,2179,46,2005-05-29 17:55:55.000,2,2021-03-06 15:53:44
37038,films/37038,_ibvA-v---Q,402,2005-05-27 13:17:18.000,461,354,2005-05-30 08:53:18.000,2,2021-03-06 15:53:44
37039,films/37039,_ibvA-v---R,403,2005-05-27 13:28:52.000,3983,424,2005-05-29 11:47:52.000,2,2021-03-06 15:53:44
37040,films/37040,_ibvA-v---S,404,2005-05-27 13:31:51.000,1293,168,2005-05-30 16:58:51.000,1,2021-03-06 15:53:44
37041,films/37041,_ibvA-v---T,405,2005-05-27 13:32:39.000,4090,272,2005-06-05 18:53:39.000,2,2021-03-06 15:53:44
37042,films/37042,_ibvA-v---U,406,2005-05-27 13:46:46.000,2136,381,2005-05-30 12:43:46.000,1,2021-03-06 15:53:44
37043,films/37043,_ibvA-v---V,407,2005-05-27 13:57:38.000,1077,44,2005-05-31 18:23:38.000,1,2021-03-06 15:53:44
37044,films/37044,_ibvA-v---W,408,2005-05-27 13:57:39.000,1438,84,2005-05-28 11:57:39.000,1,2021-03-06 15:53:44
37045,films/37045,_ibvA-v---X,409,2005-05-27 14:10:58.000,3652,220,2005-06-02 10:40:58.000,2,2021-03-06 15:53:44
37046,films/37046,_ibvA-v---Y,410,2005-05-27 14:11:22.000,4010,506,2005-06-02 20:06:22.000,2,2021-03-06 15:53:44
37047,films/37047,_ibvA-v---Z,411,2005-05-27 14:14:14.000,1434,388,2005-06-03 17:39:14.000,1,2021-03-06 15:53:44
37048,films/37048,_ibvA-v---a,412,2005-05-27 14:17:23.000,1400,375,2005-05-29 15:07:23.000,2,2021-03-06 15:53:44
37049,films/37049,_ibvA-v---b,413,2005-05-27 14:45:37.000,3516,307,2005-06-03 11:11:37.000,1,2021-03-06 15:53:44
37050,films/37050,_ibvA-v---c,414,2005-05-27 14:48:20.000,1019,219,2005-05-31 14:39:20.000,2,2021-03-06 15:53:44
37051,films/37051,_ibvA-v---d,415,2005-05-27 14:51:45.000,3698,304,2005-05-28 19:07:45.000,2,2021-03-06 15:53:44
37052,films/37052,_ibvA-v---e,416,2005-05-27 15:02:10.000,2371,222,2005-05-29 10:34:10.000,2,2021-03-06 15:53:44
37053,films/37053,_ibvA-v---f,417,2005-05-27 15:07:27.000,2253,475,2005-05-29 20:01:27.000,2,2021-03-06 15:53:44
37054,films/37054,_ibvA-v---g,418,2005-05-27 15:13:17.000,3063,151,2005-06-04 12:05:17.000,2,2021-03-06 15:53:44
37055,films/37055,_ibvA-v---h,419,2005-05-27 15:15:11.000,2514,77,2005-06-02 11:53:11.000,1,2021-03-06 15:53:44
37056,films/37056,_ibvA-v---i,420,2005-05-27 15:19:38.000,619,93,2005-06-03 15:07:38.000,2,2021-03-06 15:53:44
37057,films/37057,_ibvA-v---j,421,2005-05-27 15:30:13.000,2985,246,2005-06-04 13:19:13.000,2,2021-03-06 15:53:44
37058,films/37058,_ibvA-v---k,422,2005-05-27 15:31:55.000,1152,150,2005-06-01 11:47:55.000,2,2021-03-06 15:53:44
37059,films/37059,_ibvA-v---l,423,2005-05-27 15:32:57.000,1783,284,2005-06-02 19:03:57.000,1,2021-03-06 15:53:44
37060,films/37060,_ibvA-v---m,424,2005-05-27 15:34:01.000,2815,35,2005-06-05 09:44:01.000,1,2021-03-06 15:53:44
37061,films/37061,_ibvA-v---n,425,2005-05-27 15:51:30.000,1518,182,2005-06-03 16:52:30.000,2,2021-03-06 15:53:44
37062,films/37062,_ibvA-v---o,426,2005-05-27 15:56:57.000,1103,522,2005-06-05 11:45:57.000,1,2021-03-06 15:53:44
37063,films/37063,_ibvA-v---p,427,2005-05-27 16:10:04.000,1677,288,2005-06-05 13:22:04.000,2,2021-03-06 15:53:44
37064,films/37064,_ibvA-v---q,428,2005-05-27 16:10:58.000,3349,161,2005-05-31 17:24:58.000,2,2021-03-06 15:53:44
37065,films/37065,_ibvA-v---r,429,2005-05-27 16:21:26.000,129,498,2005-06-05 20:23:26.000,2,2021-03-06 15:53:44
37066,films/37066,_ibvA-v---s,430,2005-05-27 16:22:10.000,1920,190,2005-06-05 13:10:10.000,1,2021-03-06 15:53:44
37067,films/37067,_ibvA-v---t,431,2005-05-27 16:31:05.000,4507,334,2005-06-05 11:29:05.000,1,2021-03-06 15:53:44
37068,films/37068,_ibvA-v---u,432,2005-05-27 16:40:29.000,1119,46,2005-05-29 16:20:29.000,1,2021-03-06 15:53:44
37069,films/37069,_ibvA-v---v,433,2005-05-27 16:40:40.000,4364,574,2005-05-30 19:55:40.000,2,2021-03-06 15:53:44
37070,films/37070,_ibvA-v---w,434,2005-05-27 16:54:27.000,3360,246,2005-06-04 22:26:27.000,1,2021-03-06 15:53:44
37071,films/37071,_ibvA-v---x,435,2005-05-27 17:17:09.000,3328,3,2005-06-02 11:20:09.000,2,2021-03-06 15:53:44
37072,films/37072,_ibvA-v---y,436,2005-05-27 17:21:04.000,4317,267,2005-05-30 21:26:04.000,2,2021-03-06 15:53:44
37073,films/37073,_ibvA-v---z,437,2005-05-27 17:47:22.000,1800,525,2005-06-05 14:22:22.000,2,2021-03-06 15:53:44
37074,films/37074,_ibvA-v---0,438,2005-05-27 17:52:34.000,4260,249,2005-06-05 22:23:34.000,2,2021-03-06 15:53:44
37075,films/37075,_ibvA-v---1,439,2005-05-27 17:54:48.000,354,319,2005-06-02 23:01:48.000,2,2021-03-06 15:53:44
37076,films/37076,_ibvA-v---2,440,2005-05-27 18:00:35.000,4452,314,2005-05-29 16:15:35.000,1,2021-03-06 15:53:44
37077,films/37077,_ibvA-v---3,441,2005-05-27 18:11:05.000,1578,54,2005-05-30 22:45:05.000,1,2021-03-06 15:53:44
37078,films/37078,_ibvA-v---4,442,2005-05-27 18:12:13.000,1457,403,2005-05-30 12:30:13.000,2,2021-03-06 15:53:44
37079,films/37079,_ibvA-v---5,443,2005-05-27 18:35:20.000,2021,547,2005-06-04 18:58:20.000,1,2021-03-06 15:53:44
37080,films/37080,_ibvA-v---6,444,2005-05-27 18:39:15.000,723,239,2005-06-01 15:56:15.000,1,2021-03-06 15:53:44
37081,films/37081,_ibvA-v---7,445,2005-05-27 18:42:57.000,1757,293,2005-05-30 22:35:57.000,2,2021-03-06 15:53:44
37082,films/37082,_ibvA-v---8,446,2005-05-27 18:48:41.000,1955,401,2005-06-03 16:42:41.000,2,2021-03-06 15:53:44
37083,films/37083,_ibvA-v---9,447,2005-05-27 18:57:02.000,3890,133,2005-06-05 18:38:02.000,1,2021-03-06 15:53:44
37084,films/37084,_ibvA-v--_-,448,2005-05-27 19:03:08.000,2671,247,2005-06-03 20:28:08.000,2,2021-03-06 15:53:44
37085,films/37085,_ibvA-v--__,449,2005-05-27 19:13:15.000,2469,172,2005-06-04 01:08:15.000,2,2021-03-06 15:53:44
37086,films/37086,_ibvA-v--_A,450,2005-05-27 19:18:54.000,1343,247,2005-06-05 23:52:54.000,1,2021-03-06 15:53:44
37087,films/37087,_ibvA-v--_B,451,2005-05-27 19:27:54.000,205,87,2005-05-29 01:07:54.000,2,2021-03-06 15:53:44
37088,films/37088,_ibvA-v--_C,452,2005-05-27 19:30:33.000,2993,127,2005-05-30 20:53:33.000,2,2021-03-06 15:53:44
37089,films/37089,_ibvA-v--_D,453,2005-05-27 19:31:16.000,4425,529,2005-05-29 23:06:16.000,1,2021-03-06 15:53:44
37090,films/37090,_ibvA-v--_E,454,2005-05-27 19:31:36.000,3499,575,2005-05-30 15:46:36.000,1,2021-03-06 15:53:44
37091,films/37091,_ibvA-v--_F,455,2005-05-27 19:43:29.000,3344,343,2005-06-04 23:40:29.000,2,2021-03-06 15:53:44
37092,films/37092,_ibvA-v--_G,456,2005-05-27 19:50:06.000,1699,92,2005-06-02 22:14:06.000,1,2021-03-06 15:53:44
37093,films/37093,_ibvA-v--_H,457,2005-05-27 19:52:29.000,2368,300,2005-06-02 17:17:29.000,2,2021-03-06 15:53:44
37094,films/37094,_ibvA-v--_I,458,2005-05-27 19:58:36.000,3350,565,2005-06-06 00:51:36.000,1,2021-03-06 15:53:44
37095,films/37095,_ibvA-v--_J,459,2005-05-27 20:00:04.000,597,468,2005-05-29 22:47:04.000,1,2021-03-06 15:53:44
37096,films/37096,_ibvA-v--_K,460,2005-05-27 20:02:03.000,4238,240,2005-05-28 16:14:03.000,1,2021-03-06 15:53:44
37097,films/37097,_ibvA-v--_L,461,2005-05-27 20:08:55.000,2077,447,2005-06-01 14:32:55.000,1,2021-03-06 15:53:44
37098,films/37098,_ibvA-v--_M,462,2005-05-27 20:10:36.000,2314,364,2005-06-03 21:12:36.000,2,2021-03-06 15:53:44
37099,films/37099,_ibvA-v--_N,463,2005-05-27 20:11:47.000,826,21,2005-06-04 21:18:47.000,1,2021-03-06 15:53:44
37100,films/37100,_ibvA-v--_O,464,2005-05-27 20:42:44.000,1313,193,2005-05-30 00:49:44.000,2,2021-03-06 15:53:44
37101,films/37101,_ibvA-v--_P,465,2005-05-27 20:44:36.000,20,261,2005-06-02 02:43:36.000,1,2021-03-06 15:53:44
37102,films/37102,_ibvA-v--_Q,466,2005-05-27 20:57:07.000,1786,442,2005-05-29 15:52:07.000,1,2021-03-06 15:53:44
37103,films/37103,_ibvA-v--_R,467,2005-05-27 21:10:03.000,339,557,2005-06-01 16:08:03.000,1,2021-03-06 15:53:44
37104,films/37104,_ibvA-v--_S,468,2005-05-27 21:13:10.000,2656,101,2005-06-04 15:26:10.000,2,2021-03-06 15:53:44
37105,films/37105,_ibvA-v--_T,469,2005-05-27 21:14:26.000,4463,154,2005-06-05 21:51:26.000,1,2021-03-06 15:53:44
37106,films/37106,_ibvA-v--_U,470,2005-05-27 21:17:08.000,1613,504,2005-06-04 17:47:08.000,1,2021-03-06 15:53:44
37107,films/37107,_ibvA-v--_V,471,2005-05-27 21:32:42.000,2872,209,2005-05-31 00:39:42.000,2,2021-03-06 15:53:44
37108,films/37108,_ibvA-v--_W,472,2005-05-27 21:36:15.000,1338,528,2005-05-29 21:07:15.000,1,2021-03-06 15:53:44
37109,films/37109,_ibvA-v--_X,473,2005-05-27 21:36:34.000,802,105,2005-06-05 17:02:34.000,1,2021-03-06 15:53:44
37110,films/37110,_ibvA-v--_Y,474,2005-05-27 22:11:56.000,1474,274,2005-05-31 19:07:56.000,1,2021-03-06 15:53:44
37111,films/37111,_ibvA-v--_Z,475,2005-05-27 22:16:26.000,2520,159,2005-05-28 19:58:26.000,1,2021-03-06 15:53:44
37112,films/37112,_ibvA-v--_a,476,2005-05-27 22:31:36.000,2451,543,2005-06-03 19:12:36.000,1,2021-03-06 15:53:44
37113,films/37113,_ibvA-v--_b,477,2005-05-27 22:33:33.000,2437,161,2005-06-02 18:35:33.000,2,2021-03-06 15:53:44
37114,films/37114,_ibvA-v--_c,478,2005-05-27 22:38:20.000,424,557,2005-05-31 18:39:20.000,2,2021-03-06 15:53:44
37115,films/37115,_ibvA-v--_d,479,2005-05-27 22:39:10.000,2060,231,2005-06-05 22:46:10.000,2,2021-03-06 15:53:44
37116,films/37116,_ibvA-v--_e,480,2005-05-27 22:47:39.000,2108,220,2005-06-04 21:17:39.000,2,2021-03-06 15:53:44
37117,films/37117,_ibvA-v--_f,481,2005-05-27 22:49:27.000,72,445,2005-05-30 17:46:27.000,2,2021-03-06 15:53:44
37118,films/37118,_ibvA-v--_g,482,2005-05-27 22:53:02.000,4178,546,2005-06-01 22:53:02.000,2,2021-03-06 15:53:44
37119,films/37119,_ibvA-v--_h,483,2005-05-27 23:00:25.000,1510,32,2005-05-28 21:30:25.000,1,2021-03-06 15:53:44
37120,films/37120,_ibvA-v--_i,484,2005-05-27 23:26:45.000,3115,491,2005-05-29 21:16:45.000,2,2021-03-06 15:53:44
37121,films/37121,_ibvA-v--_j,485,2005-05-27 23:40:52.000,2392,105,2005-05-28 22:40:52.000,2,2021-03-06 15:53:44
37122,films/37122,_ibvA-v--_k,486,2005-05-27 23:51:12.000,1822,398,2005-05-28 20:26:12.000,1,2021-03-06 15:53:44
37123,films/37123,_ibvA-v--_l,487,2005-05-28 00:00:30.000,3774,569,2005-05-28 19:18:30.000,2,2021-03-06 15:53:44
37124,films/37124,_ibvA-v--_m,488,2005-05-28 00:07:50.000,393,168,2005-06-03 22:30:50.000,2,2021-03-06 15:53:44
37125,films/37125,_ibvA-v--_n,489,2005-05-28 00:09:12.000,1940,476,2005-05-31 04:44:12.000,2,2021-03-06 15:53:44
37126,films/37126,_ibvA-v--_o,490,2005-05-28 00:09:56.000,3524,95,2005-05-30 22:32:56.000,2,2021-03-06 15:53:44
37127,films/37127,_ibvA-v--_p,491,2005-05-28 00:13:35.000,1326,196,2005-05-29 00:11:35.000,2,2021-03-06 15:53:45
37128,films/37128,_ibvA-v--_q,492,2005-05-28 00:24:58.000,1999,228,2005-05-28 22:34:58.000,1,2021-03-06 15:53:45
37129,films/37129,_ibvA-v--_r,493,2005-05-28 00:34:11.000,184,501,2005-05-30 18:40:11.000,1,2021-03-06 15:53:45
37130,films/37130,_ibvA-v--_s,494,2005-05-28 00:39:31.000,1850,64,2005-06-02 19:35:31.000,1,2021-03-06 15:53:45
37131,films/37131,_ibvA-v--_t,495,2005-05-28 00:40:48.000,1007,526,2005-05-29 06:07:48.000,1,2021-03-06 15:53:45
37132,films/37132,_ibvA-v--_u,496,2005-05-28 00:43:41.000,1785,56,2005-06-04 03:56:41.000,1,2021-03-06 15:53:45
37133,films/37133,_ibvA-v--_v,497,2005-05-28 00:54:39.000,2636,20,2005-06-03 20:47:39.000,2,2021-03-06 15:53:45
37134,films/37134,_ibvA-v--_w,498,2005-05-28 01:01:21.000,458,287,2005-05-30 21:20:21.000,2,2021-03-06 15:53:45
37135,films/37135,_ibvA-v--_x,499,2005-05-28 01:05:07.000,2381,199,2005-06-05 19:54:07.000,2,2021-03-06 15:53:45
37136,films/37136,_ibvA-v--_y,500,2005-05-28 01:05:25.000,4500,145,2005-05-31 20:04:25.000,1,2021-03-06 15:53:45
37137,films/37137,_ibvA-v--_z,501,2005-05-28 01:09:36.000,601,162,2005-05-30 06:14:36.000,2,2021-03-06 15:53:45
37138,films/37138,_ibvA-v--_0,502,2005-05-28 01:34:43.000,3131,179,2005-05-31 01:02:43.000,2,2021-03-06 15:53:45
37139,films/37139,_ibvA-v--_1,503,2005-05-28 01:35:25.000,3005,288,2005-05-28 22:12:25.000,2,2021-03-06 15:53:45
37140,films/37140,_ibvA-v--_2,504,2005-05-28 02:05:34.000,2086,170,2005-05-30 23:03:34.000,1,2021-03-06 15:53:45
37141,films/37141,_ibvA-v--_3,505,2005-05-28 02:06:37.000,71,111,2005-05-29 06:57:37.000,1,2021-03-06 15:53:45
37142,films/37142,_ibvA-v--_4,506,2005-05-28 02:09:19.000,667,469,2005-06-05 20:34:19.000,1,2021-03-06 15:53:45
37143,films/37143,_ibvA-v--_5,507,2005-05-28 02:31:19.000,3621,421,2005-06-02 05:07:19.000,2,2021-03-06 15:53:45
37144,films/37144,_ibvA-v--_6,508,2005-05-28 02:40:50.000,4179,434,2005-06-05 03:05:50.000,1,2021-03-06 15:53:45
37145,films/37145,_ibvA-v--_7,509,2005-05-28 02:51:12.000,3416,147,2005-05-31 06:27:12.000,1,2021-03-06 15:53:45
37146,films/37146,_ibvA-v--_8,510,2005-05-28 02:52:14.000,4338,113,2005-05-30 21:20:14.000,2,2021-03-06 15:53:45
37147,films/37147,_ibvA-v--_9,511,2005-05-28 03:04:04.000,3827,296,2005-06-03 04:58:04.000,1,2021-03-06 15:53:45
37148,films/37148,_ibvA-v--A-,512,2005-05-28 03:07:50.000,2176,231,2005-06-05 02:12:50.000,2,2021-03-06 15:53:45
37149,films/37149,_ibvA-v--A_,513,2005-05-28 03:08:10.000,225,489,2005-05-29 07:22:10.000,1,2021-03-06 15:53:45
37150,films/37150,_ibvA-v--AA,514,2005-05-28 03:09:28.000,1697,597,2005-06-05 00:49:28.000,2,2021-03-06 15:53:45
37151,films/37151,_ibvA-v--AB,515,2005-05-28 03:10:10.000,3369,110,2005-06-04 02:18:10.000,2,2021-03-06 15:53:45
37152,films/37152,_ibvA-v--AC,516,2005-05-28 03:11:47.000,4357,400,2005-06-04 02:19:47.000,1,2021-03-06 15:53:45
37153,films/37153,_ibvA-v--AD,517,2005-05-28 03:17:57.000,234,403,2005-05-29 06:33:57.000,1,2021-03-06 15:53:45
37154,films/37154,_ibvA-v--AE,518,2005-05-28 03:18:02.000,4087,480,2005-05-30 05:32:02.000,1,2021-03-06 15:53:45
37155,films/37155,_ibvA-v--AF,519,2005-05-28 03:22:33.000,3564,245,2005-06-03 05:06:33.000,1,2021-03-06 15:53:45
37156,films/37156,_ibvA-v--AG,520,2005-05-28 03:27:37.000,3845,161,2005-06-04 05:47:37.000,1,2021-03-06 15:53:45
37157,films/37157,_ibvA-v--AH,521,2005-05-28 03:32:22.000,2397,374,2005-05-28 22:37:22.000,1,2021-03-06 15:53:45
37158,films/37158,_ibvA-v--AI,522,2005-05-28 03:33:20.000,3195,382,2005-05-31 04:23:20.000,1,2021-03-06 15:53:45
37159,films/37159,_ibvA-v--AJ,523,2005-05-28 03:53:26.000,1905,138,2005-05-31 05:58:26.000,2,2021-03-06 15:53:45
37160,films/37160,_ibvA-v--AK,524,2005-05-28 03:57:28.000,1962,223,2005-05-31 05:20:28.000,1,2021-03-06 15:53:45
37161,films/37161,_ibvA-v--AL,525,2005-05-28 04:25:33.000,1817,14,2005-06-06 04:18:33.000,1,2021-03-06 15:53:45
37162,films/37162,_ibvA-v--AM,526,2005-05-28 04:27:37.000,1387,408,2005-05-30 07:52:37.000,1,2021-03-06 15:53:45
37163,films/37163,_ibvA-v--AN,527,2005-05-28 04:28:38.000,266,169,2005-06-02 08:19:38.000,1,2021-03-06 15:53:45
37164,films/37164,_ibvA-v--AO,528,2005-05-28 04:30:05.000,1655,359,2005-06-03 10:01:05.000,2,2021-03-06 15:53:45
37165,films/37165,_ibvA-v--AP,529,2005-05-28 04:34:17.000,2624,469,2005-05-30 00:35:17.000,1,2021-03-06 15:53:45
37166,films/37166,_ibvA-v--AQ,530,2005-05-28 05:13:01.000,3332,312,2005-06-01 10:21:01.000,2,2021-03-06 15:53:45
37167,films/37167,_ibvA-v--AR,531,2005-05-28 05:23:38.000,1113,589,2005-05-29 08:00:38.000,2,2021-03-06 15:53:45
37168,films/37168,_ibvA-v--AS,532,2005-05-28 05:36:58.000,2793,120,2005-06-02 01:50:58.000,1,2021-03-06 15:53:45
37169,films/37169,_ibvA-v--AT,533,2005-05-28 06:14:46.000,4306,528,2005-06-01 06:26:46.000,2,2021-03-06 15:53:45
37170,films/37170,_ibvA-v--AU,534,2005-05-28 06:15:25.000,992,184,2005-06-06 07:51:25.000,1,2021-03-06 15:53:45
37171,films/37171,_ibvA-v--AV,535,2005-05-28 06:16:32.000,4209,307,2005-05-31 02:48:32.000,1,2021-03-06 15:53:45
37172,films/37172,_ibvA-v--AW,536,2005-05-28 06:17:33.000,2962,514,2005-06-03 10:02:33.000,2,2021-03-06 15:53:45
37173,films/37173,_ibvA-v--AX,537,2005-05-28 06:20:55.000,3095,315,2005-06-05 11:48:55.000,2,2021-03-06 15:53:45
37174,films/37174,_ibvA-v--AY,538,2005-05-28 06:21:05.000,2262,110,2005-06-02 01:22:05.000,2,2021-03-06 15:53:45
37175,films/37175,_ibvA-v--AZ,539,2005-05-28 06:26:16.000,3427,161,2005-05-30 02:02:16.000,1,2021-03-06 15:53:45
37176,films/37176,_ibvA-v--Aa,540,2005-05-28 06:40:25.000,3321,119,2005-06-06 00:47:25.000,1,2021-03-06 15:53:45
37177,films/37177,_ibvA-v--Ab,541,2005-05-28 06:41:58.000,1662,535,2005-06-02 09:12:58.000,2,2021-03-06 15:53:45
37178,films/37178,_ibvA-v--Ac,542,2005-05-28 06:42:13.000,4444,261,2005-06-03 09:05:13.000,1,2021-03-06 15:53:45
37179,films/37179,_ibvA-v--Ad,543,2005-05-28 06:43:34.000,530,493,2005-06-06 07:16:34.000,2,2021-03-06 15:53:45
37180,films/37180,_ibvA-v--Ae,544,2005-05-28 07:03:00.000,2964,311,2005-06-06 06:23:00.000,1,2021-03-06 15:53:45
37181,films/37181,_ibvA-v--Af,545,2005-05-28 07:10:20.000,1086,54,2005-06-04 01:47:20.000,2,2021-03-06 15:53:45
37182,films/37182,_ibvA-v--Ag,546,2005-05-28 07:16:25.000,487,20,2005-06-01 08:36:25.000,1,2021-03-06 15:53:45
37183,films/37183,_ibvA-v--Ah,547,2005-05-28 07:24:28.000,2065,506,2005-06-06 01:31:28.000,2,2021-03-06 15:53:45
37184,films/37184,_ibvA-v--Ai,548,2005-05-28 07:34:56.000,3704,450,2005-06-05 03:14:56.000,2,2021-03-06 15:53:45
37185,films/37185,_ibvA-v--Aj,549,2005-05-28 07:35:37.000,1818,159,2005-06-02 09:08:37.000,1,2021-03-06 15:53:45
37186,films/37186,_ibvA-v--Ak,550,2005-05-28 07:39:16.000,3632,432,2005-06-06 12:20:16.000,2,2021-03-06 15:53:45
37187,films/37187,_ibvA-v--Al,551,2005-05-28 07:44:18.000,3119,315,2005-06-02 12:55:18.000,2,2021-03-06 15:53:45
37188,films/37188,_ibvA-v--Am,552,2005-05-28 07:53:38.000,23,106,2005-06-04 12:45:38.000,2,2021-03-06 15:53:45
37189,films/37189,_ibvA-v--An,553,2005-05-28 08:14:44.000,1349,176,2005-06-02 03:01:44.000,2,2021-03-06 15:53:45
37190,films/37190,_ibvA-v--Ao,554,2005-05-28 08:23:16.000,1951,376,2005-05-31 03:29:16.000,2,2021-03-06 15:53:45
37191,films/37191,_ibvA-v--Ap,555,2005-05-28 08:31:14.000,4397,55,2005-05-30 07:34:14.000,2,2021-03-06 15:53:45
37192,films/37192,_ibvA-v--Aq,556,2005-05-28 08:31:36.000,1814,22,2005-06-06 07:29:36.000,2,2021-03-06 15:53:45
37193,films/37193,_ibvA-v--Ar,557,2005-05-28 08:36:22.000,158,444,2005-06-03 10:42:22.000,2,2021-03-06 15:53:45
37194,films/37194,_ibvA-v--As,558,2005-05-28 08:38:43.000,4163,442,2005-06-06 13:52:43.000,1,2021-03-06 15:53:45
37195,films/37195,_ibvA-v--At,559,2005-05-28 08:39:02.000,1227,572,2005-06-05 08:38:02.000,2,2021-03-06 15:53:45
37196,films/37196,_ibvA-v--Au,560,2005-05-28 08:53:02.000,644,463,2005-06-04 12:27:02.000,2,2021-03-06 15:53:45
37197,films/37197,_ibvA-v--Av,561,2005-05-28 08:54:06.000,928,77,2005-06-05 05:54:06.000,1,2021-03-06 15:53:45
37198,films/37198,_ibvA-v--Aw,562,2005-05-28 09:01:21.000,3390,102,2005-06-02 05:26:21.000,2,2021-03-06 15:53:45
37199,films/37199,_ibvA-v--Ax,563,2005-05-28 09:10:49.000,53,324,2005-06-06 11:32:49.000,1,2021-03-06 15:53:45
37200,films/37200,_ibvA-v--Ay,564,2005-05-28 09:12:09.000,2973,282,2005-05-29 05:07:09.000,1,2021-03-06 15:53:45
37201,films/37201,_ibvA-v--Az,565,2005-05-28 09:26:31.000,1494,288,2005-06-01 07:28:31.000,1,2021-03-06 15:53:45
37202,films/37202,_ibvA-v--A0,566,2005-05-28 09:51:39.000,4330,253,2005-06-05 09:35:39.000,1,2021-03-06 15:53:45
37203,films/37203,_ibvA-v--A1,567,2005-05-28 09:56:20.000,3308,184,2005-06-01 06:41:20.000,2,2021-03-06 15:53:45
37204,films/37204,_ibvA-v--A2,568,2005-05-28 09:57:36.000,2232,155,2005-05-31 15:44:36.000,1,2021-03-06 15:53:45
37205,films/37205,_ibvA-v--A3,569,2005-05-28 10:12:41.000,4534,56,2005-06-03 10:08:41.000,2,2021-03-06 15:53:45
37206,films/37206,_ibvA-v--A4,570,2005-05-28 10:15:04.000,1122,21,2005-05-30 08:32:04.000,1,2021-03-06 15:53:45
37207,films/37207,_ibvA-v--A5,571,2005-05-28 10:17:41.000,4250,516,2005-06-05 07:56:41.000,1,2021-03-06 15:53:45
37208,films/37208,_ibvA-v--A6,572,2005-05-28 10:30:13.000,1899,337,2005-06-02 05:04:13.000,2,2021-03-06 15:53:45
37209,films/37209,_ibvA-v--A7,573,2005-05-28 10:35:23.000,4020,1,2005-06-03 06:32:23.000,1,2021-03-06 15:53:45
37210,films/37210,_ibvA-vC---,574,2005-05-28 10:44:28.000,3883,76,2005-06-04 11:42:28.000,1,2021-03-06 15:53:45
37211,films/37211,_ibvA-vC--_,575,2005-05-28 10:56:09.000,4451,142,2005-06-05 15:39:09.000,1,2021-03-06 15:53:45
37212,films/37212,_ibvA-vC--A,576,2005-05-28 10:56:10.000,1866,588,2005-06-04 13:15:10.000,2,2021-03-06 15:53:45
37213,films/37213,_ibvA-vC--B,577,2005-05-28 11:09:14.000,375,6,2005-06-01 13:27:14.000,2,2021-03-06 15:53:45
37214,films/37214,_ibvA-vC--C,578,2005-05-28 11:15:48.000,2938,173,2005-06-02 09:59:48.000,1,2021-03-06 15:53:45
37215,films/37215,_ibvA-vC--D,579,2005-05-28 11:19:23.000,3481,181,2005-06-02 13:51:23.000,1,2021-03-06 15:53:45
37216,films/37216,_ibvA-vC--E,580,2005-05-28 11:19:53.000,3515,17,2005-06-01 10:44:53.000,2,2021-03-06 15:53:45
37217,films/37217,_ibvA-vC--F,581,2005-05-28 11:20:29.000,1380,186,2005-06-04 12:37:29.000,2,2021-03-06 15:53:45
37218,films/37218,_ibvA-vC--G,582,2005-05-28 11:33:46.000,4579,198,2005-05-29 08:33:46.000,1,2021-03-06 15:53:45
37219,films/37219,_ibvA-vC--H,583,2005-05-28 11:48:55.000,2679,386,2005-06-04 07:09:55.000,2,2021-03-06 15:53:45
37220,films/37220,_ibvA-vC--I,584,2005-05-28 11:49:00.000,1833,69,2005-06-01 11:54:00.000,1,2021-03-06 15:53:45
37221,films/37221,_ibvA-vC--J,585,2005-05-28 11:50:45.000,3544,490,2005-06-03 15:35:45.000,2,2021-03-06 15:53:45
37222,films/37222,_ibvA-vC--K,586,2005-05-28 12:03:00.000,898,77,2005-05-29 13:16:00.000,1,2021-03-06 15:53:45
37223,films/37223,_ibvA-vC--L,587,2005-05-28 12:05:33.000,1413,64,2005-05-30 13:45:33.000,2,2021-03-06 15:53:45
